#['main.py', '--data-set=alsomitra', '--epochs=100', '--batch-size=64', '--lr=1e-3', '--save-onnx', '--oracle-steps=50', '--oracle-restarts=80', "--input-region=AlsomitraInputRegion(theta='(-0.786, -0.747)', y='(-2 - x, 2 - x)')", '--output-constraint=AlsomitraOutputConstraint(e_x=(0.184, 0.19))', '--logic=RC', '--experiment-name=AlsomitraProperty2']
Epoch,Train-P-Loss,Train-R-Loss,Train-C-Loss,Train-P-Loss-Weight,Train-C-Loss-Weight,Train-P-Metric,Train-C-Acc,Train-C-Sec,Test-P-Loss,Test-R-Loss,Test-C-Loss,Test-P-Metric,Test-C-Acc,Test-C-Sec,Train-Time,Test-Time
22,0.04198868738280402,0.0,0.0017831845002041922,1.0233263969421387,0.9766735434532166,0.0024509133978022467,1.0,0.9149305555555556,0.03680368512868881,0.0,0.00018614530563354492,0.002302116248756647,1.0,0.984375,29.644435167312622,2.44150447845459
23,0.040939026408725314,0.0,0.0018080253567960528,1.024114966392517,0.9758849740028381,0.002423870066801707,1.0,0.9236111111111112,0.03549995645880699,0.0,0.001226171851158142,0.0022609736770391464,1.0,0.90625,29.595858097076416,2.4382970333099365
24,0.037861131959491305,0.0,0.0016602803435590533,1.025038242340088,0.9749616980552673,0.0023256931453943253,1.0,0.921875,0.0344967320561409,0.0,0.0030773691833019257,0.0022287971805781126,1.0,0.875,29.67048454284668,2.4396278858184814
25,0.03809321257803175,0.0,0.0029764376166794035,1.0260696411132812,0.9739301800727844,0.0023301001638174057,1.0,0.8940972222222222,0.03462304174900055,0.0,0.006424239836633205,0.002232873812317848,1.0,0.90625,29.57319211959839,2.4253580570220947
26,0.03724656833542718,1.4957144028610654e-05,0.0043311214281453025,1.0274237394332886,0.9725760817527771,0.0023057282798820073,0.9982638888888888,0.890625,0.03292896971106529,0.0,0.004702857695519924,0.002177562564611435,1.0,0.796875,29.650583028793335,2.428678274154663
27,0.0381606486108568,0.0,0.001506285121043523,1.029038906097412,0.9709610939025879,0.002335483415259255,1.0,0.9340277777777778,0.03267575800418854,0.0,0.0009162276983261108,0.0021691741421818733,1.0,0.921875,29.65035581588745,2.420748472213745
28,0.037056962649027504,3.4379565881358256e-05,0.0030475202947854996,1.0305691957473755,0.9694308638572693,0.002299000612563557,0.9947916666666666,0.8645833333333334,0.033571839332580566,0.0,0.00023074541240930557,0.0021987161599099636,1.0,0.96875,29.648850440979004,2.4137253761291504
29,0.03693748844994439,0.0,0.0009282474509543843,1.0318117141723633,0.9681883454322815,0.0023037840922673545,1.0,0.9513888888888888,0.03130301833152771,0.0,0.0024984339252114296,0.002123120706528425,1.0,0.875,29.690641164779663,2.424433946609497
30,0.0356692009501987,8.496766289075216e-07,0.0030933688912126753,1.0329439640045166,0.9670560359954834,0.0022537505461110007,0.9982638888888888,0.8784722222222222,0.032423242926597595,0.0,0.0,0.0021607764065265656,1.0,1.0,29.514024257659912,2.386077880859375
31,0.03567620780732897,0.0,0.0018054615292284223,1.0340238809585571,0.9659759998321533,0.002248581705821885,1.0,0.921875,0.030350087210536003,0.0,0.0034838924184441566,0.002090554917231202,1.0,0.828125,29.632381916046143,2.417663097381592
32,0.03455732266108195,1.0452750656339857e-05,0.00237871872054206,1.0353126525878906,0.9646872878074646,0.002216949024134212,0.9947916666666666,0.8958333333333334,0.030848000198602676,0.0,0.004171558655798435,0.0021076335106045008,1.0,0.859375,29.607187032699585,2.4133689403533936
33,0.034411480029424034,2.707044283548991e-07,0.003066067480378681,1.0366480350494385,0.9633519053459167,0.002220364494456185,0.9982638888888888,0.8611111111111112,0.0306194256991148,0.0,0.0005038036033511162,0.0020998104009777308,1.0,0.9375,29.48478388786316,2.41477632522583
34,0.03467459811104669,2.9557177589999305e-05,0.0013484769604272312,1.0382918119430542,0.9617082476615906,0.0022256432308091056,0.9930555555555556,0.9496527777777778,0.028952986001968384,0.0,0.007305663079023361,0.002041870728135109,1.0,0.78125,29.473069429397583,2.4289891719818115
35,0.03393297062979804,3.347628646426731e-05,0.004389348543352551,1.0402052402496338,0.9597947597503662,0.0021917130798101425,0.9947916666666666,0.8350694444444444,0.031245814636349678,0.0,0.0,0.00212118006311357,1.0,1.0,29.557316064834595,2.399355173110962
36,0.03468326065275404,9.30525776412752e-06,0.0006124395877122879,1.0420162677764893,0.9579837322235107,0.0022199596795770857,0.9982638888888888,0.9565972222222222,0.02814396843314171,0.0,0.0026797670871019363,0.0020131412893533707,1.0,0.84375,25.94004511833191,2.0804996490478516
37,0.033068444993760854,5.4364196128315394e-05,0.0022823247644636366,1.0436698198318481,0.9563301801681519,0.0021717395219537946,0.9947916666666666,0.875,0.028515031561255455,0.0,0.0007348814979195595,0.0020263688638806343,1.0,0.9375,24.99469757080078,2.070721387863159
38,0.03230191932784186,1.6386620700359344e-05,0.001314059520761172,1.0450687408447266,0.954931378364563,0.002147149915496508,0.9965277777777778,0.9010416666666666,0.027413664385676384,0.0,0.0013227090239524841,0.0019868502859026194,1.0,0.890625,25.262807846069336,2.0584821701049805
39,0.0321446160475413,4.128635757499271e-05,0.0013976168508330982,1.046391248703003,0.9536086916923523,0.0021420355058378642,0.9930555555555556,0.9010416666666666,0.027128349989652634,0.0,0.0014751749113202095,0.0019764837343245745,1.0,0.875,24.92879343032837,2.0753817558288574
40,0.03188916709687975,1.826478789250056e-05,0.001519951969385147,1.0478110313415527,0.952189028263092,0.00213577908774217,0.9982638888888888,0.90625,0.02638307586312294,0.00023510120809078217,0.004505304619669914,0.0019491456914693117,0.984375,0.890625,24.803075313568115,2.076366662979126
41,0.029961095915900335,3.403984010219574e-06,0.0030538677755329344,1.0492925643920898,0.9507073760032654,0.0020700680712858834,0.9982638888888888,0.8559027777777778,0.025763481855392456,6.517395377159119e-06,0.0007456904277205467,0.0019261222332715988,0.984375,0.953125,25.390244722366333,2.02925181388855
42,0.030640578932232328,1.1812585095564524e-05,0.001195024802452988,1.0510916709899902,0.9489083886146545,0.0020819298095173305,0.9982638888888888,0.9253472222222222,0.024514738470315933,0.0,0.002010253258049488,0.0018788635497912765,1.0,0.84375,24.72556710243225,2.0802485942840576
43,0.02963858511712816,0.0,0.001748146696223153,1.052594542503357,0.9474054574966431,0.0020590172045760686,1.0,0.8975694444444444,0.024510594084858894,0.0,0.0019415030255913734,0.0018787047592923045,1.0,0.890625,24.777854442596436,2.129875898361206
44,0.02915857235590617,9.167318542798361e-07,0.002190786517328686,1.0539928674697876,0.9460070133209229,0.0020422407736380896,0.9982638888888888,0.8836805555555556,0.023907804861664772,4.381127655506134e-05,0.0017701797187328339,0.0018554592970758677,0.984375,0.875,24.957788467407227,2.0836143493652344
45,0.027781373924679227,1.2421049177646637e-05,0.0017124542759524451,1.055419683456421,0.9445803165435791,0.0019892946713500554,0.9982638888888888,0.8836805555555556,0.023498453199863434,0.0,0.001309884712100029,0.0018395059742033482,1.0,0.90625,25.07227849960327,2.070758819580078
46,0.027536345852745905,0.0,0.001261608675122261,1.0569231510162354,0.9430768489837646,0.0019791614678170946,1.0,0.9079861111111112,0.021784525364637375,0.0,0.0055403877049684525,0.0017711513210088015,1.0,0.765625,24.70649528503418,2.033081293106079
47,0.02687350246641371,3.4377703236209025e-05,0.002271415872706307,1.0586470365524292,0.9413529634475708,0.0019635504318608176,0.9930555555555556,0.8611111111111112,0.022681253030896187,0.00010123569518327713,0.0009129168465733528,0.0018072370439767838,0.984375,0.9375,24.841904163360596,2.0676560401916504
48,0.02638754579755995,1.0517115394274393e-05,0.0017621136373943752,1.0601738691329956,0.9398260116577148,0.001937518103255166,0.9982638888888888,0.8784722222222222,0.021779648959636688,8.421298116445541e-05,0.0032194480299949646,0.0017709529493004084,0.984375,0.875,24.934823036193848,2.1205806732177734
49,0.02435088323222266,2.6291339761681025e-05,0.0013465417755974664,1.0618106126785278,0.9381893277168274,0.0018624088002575769,0.9947916666666666,0.8975694444444444,0.020696144551038742,0.0,0.0032166801393032074,0.001726339920423925,1.0,0.859375,24.820631980895996,2.092978000640869
50,0.022846779889530607,1.6372547381454045e-05,0.002346786773867077,1.0633313655853271,0.9366686940193176,0.0018082631544934378,0.9982638888888888,0.8697916666666666,0.01993798278272152,0.0,0.0016575520858168602,0.001694424427114427,1.0,0.828125,25.1130690574646,2.0335590839385986
51,0.023650414413876004,5.364211069213019e-06,0.001808249702056249,1.0649784803390503,0.9350215196609497,0.0018388662073347303,0.9982638888888888,0.8645833333333334,0.020048242062330246,0.0,0.0029634730890393257,0.0016991031588986516,1.0,0.84375,24.979767560958862,2.147141218185425
52,0.022372560368643865,5.2879460983806184e-06,0.0017040052140752475,1.0663864612579346,0.9336135983467102,0.0017843412028418647,0.9982638888888888,0.8715277777777778,0.019341882318258286,0.0,0.0020653381943702698,0.0016689024632796645,1.0,0.828125,24.972736120224,2.060321092605591
53,0.022007344497574702,1.964862975809309e-05,0.0020104803972774083,1.0677151679992676,0.9322847723960876,0.0017705942607588237,0.9982638888888888,0.8611111111111112,0.01973111927509308,0.0,0.000700702890753746,0.001685611205175519,1.0,0.921875,24.961947917938232,2.114034414291382
54,0.02140137056509654,9.609386324882507e-06,0.0020810245639748043,1.0694385766983032,0.9305615425109863,0.0017353281792667177,0.9947916666666666,0.8315972222222222,0.0206266138702631,0.0,0.0025170138105750084,0.0017234375700354576,1.0,0.9375,25.01421856880188,2.0579349994659424
55,0.021627113223075867,4.164564112822215e-06,0.0026900826228989493,1.0715563297271729,0.9284437894821167,0.0017613478832774693,0.9982638888888888,0.8576388888888888,0.019858110696077347,0.0,0.00013334862887859344,0.0016910269623622298,1.0,0.9375,25.04407238960266,2.1391193866729736
56,0.020830727285808988,2.5401202340920765e-05,0.0021927545054091346,1.0738346576690674,0.9261654615402222,0.0017140728111068408,0.9947916666666666,0.8402777777777778,0.018254000693559647,0.0,0.0016050534322857857,0.0016212896443903446,1.0,0.8125,24.769277811050415,2.1555681228637695
57,0.02090905772315131,0.0,0.0020656966500812108,1.0758405923843384,0.9241594672203064,0.0017271185707714823,1.0,0.8819444444444444,0.016978057101368904,0.0,0.004572595469653606,0.0015635997988283634,1.0,0.671875,25.21218252182007,2.1294424533843994
58,0.019835203886032104,9.54057193464703e-06,0.001933331290880839,1.0779988765716553,0.9220012426376343,0.0016768781675232782,0.9982638888888888,0.8680555555555556,0.016971921548247337,0.0,0.002129034139215946,0.0015633171424269676,1.0,0.8125,25.44674253463745,2.0986063480377197
59,0.018886685371398926,0.0,0.0030662001421054206,1.0796475410461426,0.9203524589538574,0.0016339696529838773,1.0,0.8350694444444444,0.0168675035238266,0.00014835316687822342,0.0017519835382699966,0.0015585006913170218,0.984375,0.765625,25.188162088394165,2.1148841381073
60,0.01899416082435184,0.0,0.0016692456685834462,1.0809160470962524,0.9190838932991028,0.001637166262500816,1.0,0.84375,0.01837841421365738,0.0,0.0003820415586233139,0.0016268054023385048,1.0,0.921875,25.11490774154663,2.051330089569092
61,0.017971596784061857,8.199984828631083e-06,0.0024910413970549903,1.0821614265441895,0.9178386926651001,0.0016024440733922853,0.9965277777777778,0.8350694444444444,0.017050517722964287,0.0,0.0009784838184714317,0.0015669327694922686,1.0,0.875,25.289605855941772,2.0762805938720703
62,0.017662217219670612,2.541372345553504e-06,0.0019055936071607801,1.0827430486679077,0.917256772518158,0.0015794747612542575,0.9982638888888888,0.8489583333333334,0.016914308071136475,2.2863969206809998e-06,0.00036402419209480286,0.0015606613596901298,0.984375,0.953125,25.09799337387085,2.0957939624786377
63,0.016786141528023615,2.8879692157109577e-05,0.0011125330088867082,1.0834192037582397,0.9165807366371155,0.001542358969648679,0.9965277777777778,0.8697916666666666,0.016075123101472855,0.0,0.0011092806234955788,0.0015214537270367146,1.0,0.84375,25.174603939056396,2.0835089683532715
64,0.01633430023988088,3.80088264743487e-05,0.0023851758903927272,1.0838314294815063,0.9161685109138489,0.0015266025438904762,0.9965277777777778,0.828125,0.016143035143613815,0.0,0.0012033376842737198,0.001524664112366736,1.0,0.828125,25.095818758010864,2.0415220260620117
65,0.01605198946264055,2.872436824772093e-05,0.0010921969595882627,1.0841878652572632,0.9158121347427368,0.0015165847208764818,0.9947916666666666,0.8680555555555556,0.015787191689014435,0.0,0.001246567815542221,0.0015077663119882345,1.0,0.8125,24.930007696151733,2.054608106613159
66,0.01565870311525133,9.624908367792765e-06,0.002284739994340473,1.0845400094985962,0.915459930896759,0.0014918097812268469,0.9982638888888888,0.8541666666666666,0.014546171762049198,0.0,0.0023275595158338547,0.001447291229851544,1.0,0.796875,25.143235683441162,2.1167476177215576
67,0.01578559809260898,2.712238993909624e-05,0.0017873446146647136,1.0848630666732788,0.9151367545127869,0.0014951230130261844,0.9947916666666666,0.8472222222222222,0.01580178737640381,0.0,0.0007584225386381149,0.0015084631741046906,1.0,0.890625,25.19124126434326,2.0893843173980713
68,0.014986693859100342,5.818241172366672e-05,0.0018975360112057792,1.085418701171875,0.9145813584327698,0.0014606665612922774,0.9947916666666666,0.8385416666666666,0.014664491638541222,0.0,0.002005993388593197,0.001453165546990931,1.0,0.84375,25.255422353744507,2.0868351459503174
69,0.01389157109790378,5.0647701654169294e-05,0.0020701338847478232,1.085640788078308,0.9143592119216919,0.0014070949206749599,0.9930555555555556,0.8315972222222222,0.014125162735581398,0.0,0.0038676736876368523,0.0014261930482462049,1.0,0.78125,25.380568504333496,2.0680718421936035
70,0.014381743139690824,4.2419363227155474e-05,0.0015063464848531617,1.0857317447662354,0.9142683148384094,0.0014217460734976663,0.9947916666666666,0.8489583333333334,0.015005801804363728,0.0,0.0009350813925266266,0.0014699791790917516,1.0,0.90625,25.164345026016235,2.0426785945892334
71,0.013526604407363467,2.8821536236339147e-05,0.002286114419500033,1.0857735872268677,0.9142264127731323,0.001390040127767457,0.9965277777777778,0.8368055555555556,0.013650880195200443,0.0,0.0035869432613253593,0.001402044901624322,1.0,0.796875,25.149555444717407,2.1124587059020996
72,0.013364057574007247,0.0,0.001776870960990588,1.085795283317566,0.9142045378684998,0.0013737925845715734,1.0,0.8385416666666666,0.014359714463353157,0.0,0.00111488439142704,0.001437985454685986,1.0,0.859375,25.03051447868347,2.018423318862915
73,0.013440519571304321,2.807161460320155e-05,0.0017986467315091027,1.0858099460601807,0.9141899347305298,0.0013743523094389173,0.9947916666666666,0.8315972222222222,0.013803676702082157,0.0,0.0010838070884346962,0.0014098696410655975,1.0,0.859375,25.02785086631775,2.079972267150879
74,0.013025491601890989,7.613044646051195e-07,0.0014610142550534671,1.0858746767044067,0.914125382900238,0.0013626437220308515,0.9982638888888888,0.8454861111111112,0.013874543830752373,0.0,0.0012944135814905167,0.0014134841039776802,1.0,0.90625,24.958024740219116,2.048093557357788
75,0.012662369343969557,2.923618174261517e-05,0.0019751242879364225,1.0859733819961548,0.91402667760849,0.0013457840929428737,0.9947916666666666,0.84375,0.013804679736495018,2.209283411502838e-05,0.0009197313338518143,0.0014099208638072014,0.984375,0.84375,24.95620322227478,2.100257635116577
76,0.012745655245251127,0.0,0.0017914612674050862,1.0860183238983154,0.9139817357063293,0.0013510557926363414,1.0,0.8524305555555556,0.01347031444311142,0.0,0.001274612732231617,0.0013927413383498788,1.0,0.890625,25.31025218963623,2.106478214263916
77,0.011871589554680718,4.5304393602742086e-05,0.0026910611324840123,1.0860430002212524,0.913956880569458,0.001300743574069606,0.9947916666666666,0.8211805555555556,0.012693721801042557,0.0,0.0018913652747869492,0.0013519980711862445,1.0,0.8125,25.128862380981445,2.10447096824646
78,0.012119509279727936,2.251223971446355e-05,0.0017273199434081714,1.0860588550567627,0.9139411449432373,0.001315832965903812,0.9965277777777778,0.8298611111111112,0.01270050834864378,0.0,0.0015083523467183113,0.0013523594243451953,1.0,0.796875,24.977202892303467,2.0349907875061035
79,0.011815842654969957,0.00010149191237158245,0.0017047945616973771,1.0860705375671387,0.9139294028282166,0.0012995475489232275,0.9878472222222222,0.8506944444444444,0.01212301291525364,0.0001772819086909294,0.0022377222776412964,0.0013212556950747967,0.984375,0.8125,24.962297677993774,2.0474014282226562
80,0.01176763243145413,4.3552679320176445e-05,0.0022969303859604728,1.0860798358917236,0.9139201045036316,0.0012932749879029063,0.9947916666666666,0.8211805555555556,0.013445807620882988,0.0,0.0011163456365466118,0.0013914738083258271,1.0,0.890625,25.18943953514099,2.1072118282318115
81,0.011272253261672126,6.347273786862691e-05,0.0018811716387669246,1.0860899686813354,0.9139098525047302,0.0012668568847907914,0.9913194444444444,0.8350694444444444,0.012538963928818703,0.0,0.0015256218612194061,0.0013437311863526702,1.0,0.859375,25.12873077392578,2.1275320053100586
82,0.011516707638899485,3.394060250785616e-05,0.0020953925947348275,1.0860999822616577,0.9139000177383423,0.0012829176460703213,0.9947916666666666,0.8298611111111112,0.012602431699633598,0.0,0.0021282555535435677,0.0013471277197822928,1.0,0.84375,25.48726749420166,2.1238350868225098
83,0.01062468108203676,1.8146613405810462e-05,0.0024350517325931126,1.0861095190048218,0.9138903617858887,0.001228210102352831,0.9982638888888888,0.8454861111111112,0.01236418541520834,0.0,0.0015115849673748016,0.0013343333266675472,1.0,0.828125,25.58529567718506,2.135430335998535
84,0.010455231699678633,3.834327475892173e-05,0.001440566550526354,1.086119532585144,0.9138804078102112,0.0012181469549735386,0.9947916666666666,0.8524305555555556,0.011589830741286278,0.0,0.0016597788780927658,0.001291873981244862,1.0,0.875,25.213871717453003,2.0066940784454346
85,0.009874141050709618,4.105031904247072e-05,0.002469743291536967,1.0861281156539917,0.9138719439506531,0.001184240500960085,0.9965277777777778,0.8177083333333334,0.011901358142495155,0.0,0.0020180465653538704,0.0013091211440041661,1.0,0.890625,25.061002492904663,2.084402322769165
86,0.009906177719434103,1.5599653124809265e-06,0.0017287148576643732,1.0861365795135498,0.9138633608818054,0.001184701919555664,0.9982638888888888,0.8628472222222222,0.012124118395149708,0.0,0.0006962809711694717,0.0013213158817961812,1.0,0.859375,25.039125204086304,2.0666184425354004
87,0.009972090522448221,2.1278133822811975e-05,0.0017772167921066284,1.0863486528396606,0.9136513471603394,0.0011909991088840696,0.9982638888888888,0.8298611111111112,0.010582531802356243,0.0,0.002323683351278305,0.0012344581773504615,1.0,0.84375,25.133853435516357,2.055279016494751
88,0.009656149480077956,1.08624291088846e-05,0.0016974670191605885,1.0864365100860596,0.91356360912323,0.0011701573514276082,0.9965277777777778,0.8472222222222222,0.010118857957422733,0.0,0.0028440244495868683,0.0012071114033460617,1.0,0.84375,24.84512448310852,2.0858538150787354
89,0.009463455941942003,3.3821186257733236e-05,0.0015463739012678464,1.0864757299423218,0.9135240912437439,0.0011596449961264927,0.9930555555555556,0.8541666666666666,0.009581896476447582,0.0,0.0019244179129600525,0.001174646895378828,1.0,0.796875,24.973917722702026,2.0364508628845215
90,0.008136966162257724,0.00019924259848064848,0.002562236868672901,1.0863220691680908,0.913677990436554,0.0010737436306145457,0.9895833333333334,0.8107638888888888,0.010304364375770092,0.0,0.0023684892803430557,0.0012181259226053953,1.0,0.84375,25.034860372543335,2.052964210510254
91,0.009064964122242399,4.2445750700102915e-05,0.0017857129375139873,1.0860283374786377,0.9139716029167175,0.0011294732491175334,0.9930555555555556,0.8298611111111112,0.011185691691935062,0.00041982438415288925,0.0007953401654958725,0.0012691501760855317,0.984375,0.9375,25.0309100151062,2.1317527294158936
92,0.008997338513533274,2.1203214095698462e-05,0.0019224611007504994,1.0853993892669678,0.9146006107330322,0.0011302967452340657,0.9982638888888888,0.8576388888888888,0.01143998745828867,0.0,0.0006864955648779869,0.0012834954541176558,1.0,0.90625,25.366261959075928,2.092541217803955
93,0.007867575519614749,7.233271996180216e-07,0.0024302490055561066,1.0849599838256836,0.9150398969650269,0.0010619022779994542,0.9982638888888888,0.84375,0.010027281008660793,0.0,0.0006178505718708038,0.0012016366235911846,1.0,0.890625,25.35565710067749,2.1134979724884033
94,0.007891189720895555,0.0,0.0015941965911123487,1.0845654010772705,0.9154344201087952,0.0010621115151378843,1.0,0.8663194444444444,0.010068297386169434,0.0,0.0009741866961121559,0.0012040918227285147,1.0,0.921875,24.785086631774902,2.1190271377563477
95,0.007457611461480458,3.9482799669106804e-05,0.002412808852063285,1.084183692932129,0.9158161878585815,0.0010300808482699925,0.9895833333333334,0.8472222222222222,0.008449627086520195,8.213426917791367e-05,0.0028526615351438522,0.0011030631139874458,0.984375,0.828125,25.14980387687683,2.0606696605682373
96,0.007765767474969228,9.69775848918491e-06,0.0011032507237460879,1.083873987197876,0.916126012802124,0.0010475038240353267,0.9982638888888888,0.8819444444444444,0.008882563561201096,1.3094395399093628e-05,0.0011785253882408142,0.0011309690307825804,0.984375,0.890625,25.11669158935547,2.0722928047180176
97,0.006628170609474182,4.732877843909793e-06,0.002167035929030842,1.0835838317871094,0.9164161086082458,0.0009718248620629311,0.9982638888888888,0.8506944444444444,0.008517742156982422,0.0,0.0010514594614505768,0.0011075002839788795,1.0,0.890625,24.867939949035645,2.116239309310913
98,0.007057482169734107,4.236896832784017e-06,0.0011556907039549616,1.0833113193511963,0.9166886210441589,0.0010007603300942315,0.9982638888888888,0.8732638888888888,0.007703179493546486,0.0,0.0017498983070254326,0.0010532139567658305,1.0,0.8125,24.991986751556396,2.0803117752075195
99,0.006317271540562312,1.1732801795005798e-05,0.00159240100118849,1.0830813646316528,0.9169186353683472,0.0009475690830085012,0.9965277777777778,0.8697916666666666,0.008398840203881264,0.0,0.0008873371407389641,0.0010997431818395853,1.0,0.921875,25.087389707565308,2.082596778869629
100,0.006418318384223514,2.5202520191669464e-05,0.0017969682812690735,1.0827349424362183,0.9172650575637817,0.0009572098238600625,0.9930555555555556,0.8506944444444444,0.008068041875958443,0.0,0.0022578323259949684,0.0010778681607916951,1.0,0.828125,25.119756937026978,2.059929132461548
